Date,price_TSLA,ret_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2021-07-19,-0.27667995284075925,0.059998018840751594,-0.4191299169522911,-0.15963896462017654,-0.00857456794042887,-0.005405398384902031,-0.21528200734316177,0.06137030953691132,0.11457081471539327,-0.24897068733579492,-0.23153181985747376,-0.1881450561786364,-0.2692525397781252,-0.2630412419044913,-0.25372887179540704,-0.2591290561987175,-0.2720132656574684,-0.06763000809070523,-0.059729430416906294,-0.13947173892387424,-0.19397425713676567,0.020177918376877782,0.1473788717940862,0.05667799051297003,-0.13347581090620608,0.02328671357779305,-0.14721914732729796,0.009667794214227041,-0.06559292771137641,-0.26202260890143303,-0.21546778859233767,0.13965946281249417,0.0890279462718745,-0.006961024019707027,-0.05239057496559494,-0.10482914308273032,0.38999688626995077,-0.1740191482396189,-0.024614844615895883,0.21097653554750137,-0.20774831244405462
2021-07-20,-0.3056988634628564,0.04485861408208712,-0.42814752285805263,-0.1444900101073635,0.029885265494179053,0.046970501338008605,-0.24652870325534812,0.046206754536380276,0.08337148442058263,-0.2726743850842326,-0.25984670674831156,-0.21621075920966779,-0.2824462943982372,-0.29318127489980883,-0.2840761298181143,-0.2853782049599175,-0.2947964453978039,-0.04545636854780565,-0.037979356526744355,-0.1298049896142263,-0.18528682826157805,0.0367368188074552,0.12540080723333688,0.04148891703250854,-0.11117711979210675,-0.01991589779379198,-0.11429188065461254,-0.007621082649498262,-0.08667859617301309,-0.2865926348046623,-0.17753912374065509,0.11150684282322047,0.09938646132272823,-0.015682449239130397,-0.0448463692736175,-0.11064193857175456,0.3963689886901956,-0.16578728240763851,-0.06521635564865039,0.21555184110642117,-0.23384601213226983
2021-07-21,-0.3513021914960294,0.05059677969926855,-0.42192336973868333,-0.11115604654653331,0.09003208540549336,0.11798574183194609,-0.29654644227357957,0.05199169679431302,0.09989919860693514,-0.3109796232240166,-0.3001878095267673,-0.2568152978770698,-0.3001162527081148,-0.34069465854693254,-0.3309401580966177,-0.32523488124063726,-0.3296597380551267,-0.005689976712864067,-0.00181433251834007,-0.11135063306901356,-0.16395033150585137,0.022322114980980533,0.12979117709309126,0.041684848764637565,-0.06607450577999331,-0.04292315701293631,-0.109483935454208,-0.03803471228036824,-0.059934662124179056,-0.27260506564098047,-0.14355301633816225,0.1069177269289628,0.04617750705542024,0.006876651270778808,-0.07004051995371353,-0.08183917140631698,0.41562397977885795,-0.1095598559608204,-0.08117235411904669,0.20420656790729547,-0.27057588998081566
2021-07-22,-0.3224840133296428,0.07747736934520538,-0.4388458082129782,-0.16714220027817933,0.054091378274391935,0.10471541071893008,-0.26140236276309947,0.07868788240776574,0.11922841223937938,-0.291255965526148,-0.28613953711596607,-0.2542267972806868,-0.31552026753498247,-0.3207114596835174,-0.31446695904115934,-0.31678533628702066,-0.3247434985295631,0.0487819017403991,0.05689598406757251,-0.06163546606286672,-0.11338981668752379,0.007373289735391856,0.11525248049525609,0.03166925334570402,-0.10194281608548603,-0.03404149270030173,-0.11931473082234394,-0.05492864027365948,-0.05243886980201246,-0.25124189560091625,-0.15537931474954483,0.11698987191704219,0.07220379217700112,0.0068384934288376635,-0.10364730326955084,-0.09121709691517443,0.4357745644100148,-0.13918813627202667,-0.09207610919372874,0.1927456841969612,-0.2647319901430452
2021-07-23,-0.3447192724667176,0.061614434874526135,-0.4889748341546368,-0.19379234929974432,0.037103943400345764,0.06022964202223637,-0.2913515918528485,0.06298399594681524,0.0946815824937902,-0.2973008563121588,-0.2737785381962369,-0.2012822006348838,-0.24498983681320602,-0.3263933055218703,-0.3089896654831421,-0.28881112075489507,-0.289884266579732,0.025769014094472423,0.027698959785983596,-0.08487119337165855,-0.13603153473074642,0.012582455493738025,0.13876959821987536,0.014499417685223717,-0.12578683703700091,0.010607477136946352,-0.07915993134980802,-0.05161593654495767,-0.03823662619858385,-0.24194757642732537,-0.1745917409950712,0.12487262869115968,0.07510337413636195,-0.0017460589073913899,-0.10616373986778394,-0.03754049574319284,0.4318467984507467,-0.1530057840945849,-0.060412635803735876,0.23165369131237884,-0.2342012257523222
2021-07-26,-0.3359920764265144,0.027637381574275748,-0.4803194526321777,-0.20007635425338896,0.016765437293739197,0.07749762702134604,-0.2597906254073261,0.02860428166454251,0.05517689249926038,-0.28536116424674823,-0.2733808770626305,-0.22648244743100931,-0.2790210125872688,-0.3196953292306438,-0.30826932874537905,-0.29929124635804505,-0.30342301715402015,-0.02297397906446166,-0.01097253051379289,-0.09206764279358468,-0.15354116763039125,0.0070848422180531025,0.03182843108751098,0.010578165397178152,-0.10217425502082438,0.003912600902943941,-0.09235308843620611,-0.05227252550171165,-0.011064211869209228,-0.23059799226444624,-0.17199467957702272,0.08843693034240885,0.07110321824513019,0.02095021969915873,-0.12772205699486425,-0.06173495788625794,0.4861170910243728,-0.1305846253938149,-0.03126781431911079,0.2552737414055752,-0.24529927247465408
2021-07-27,-0.44269685400059944,0.05409754307210916,-0.41646396911762135,-0.14040835238990876,0.13023890583786313,0.16117800865294518,-0.39562082428735407,0.0556190286013917,0.10138223492524558,-0.42175999762982497,-0.3747961240556589,-0.31791560091515936,-0.3236478309412596,-0.45218246166306225,-0.43417798959073745,-0.40053835147578876,-0.39415840808323926,-0.039408485992672375,-0.025048843938258115,-0.1301218624265074,-0.18455900150412094,0.050235440076318444,0.02443460113264756,-0.02873515171754364,-0.15748545319293403,0.00649513362935912,-0.13252206827062488,-0.057587982487915954,-0.05407915167631446,-0.1859718932416668,-0.14922712674677846,0.11220143401756795,0.1360750362536721,-0.005360304378161371,-0.13172407954049364,-0.09361931902993657,0.4335987557815214,-0.19065092238124637,-0.062131267398652545,0.19269397789400838,-0.3211848352951666
2021-07-28,-0.4502220775047012,0.0714102740005007,-0.46440036780998223,-0.29575115126419715,-0.04052947339131371,0.03439842322575297,-0.41940444364513535,0.07392811213155173,0.1438965923966571,-0.3921719661011119,-0.32873638765036295,-0.19069132659974738,-0.18031559313317633,-0.4245053057269107,-0.38686868401227625,-0.3160254024933831,-0.3007052975374027,-0.06253096737314696,-0.05093171729293001,-0.15484595663077916,-0.2109629764762343,-0.0369583022323607,-0.015871794567139903,-0.020407845449454422,-0.1574055671543091,-0.0030511614065133236,-0.14743621947833177,-0.02926689520169126,-0.029403257981777835,-0.1778170843078329,-0.1904423973442868,0.18508790211635776,0.21814707555375287,-0.07661328579003088,-0.06213824703037512,-0.027128887247153684,0.4034146542556724,-0.17318601213287493,-0.036437397846115605,0.18517364000941158,-0.23696179481712773
2021-07-29,-0.40937164432236733,0.09435060256813428,-0.4353019010705496,-0.36910749611581894,-0.10896930512372625,-0.0188539667984986,-0.4077091724813746,0.09622119088997805,0.15594867271343898,-0.3669180789770778,-0.29761072467482935,-0.13014494454310818,-0.12186802774125109,-0.4006912472508946,-0.3551357345429198,-0.27007707809696707,-0.25224863871336844,-0.05053782746770202,-0.027852167989574243,-0.10569357269110638,-0.16519206617572835,-0.01628785155396111,-0.024205366144195915,-0.01986997352596104,-0.16266864539521572,0.02726250128185762,-0.12843309425534405,-0.016008775786516338,0.027473197615083777,-0.1851009630943188,-0.2176928112838705,0.18827072541817166,0.17260195092828723,-0.16577285275905357,-0.029798582691400104,0.05929714175602043,0.3780768823186279,-0.14829451001008306,-0.002395543343104427,0.1973381989340179,-0.19724406600962227
2021-07-30,-0.32191898907906447,0.10668390226227994,-0.4001627144244512,-0.45663942546339126,-0.17854700905681017,-0.07452713645599161,-0.4169254942841955,0.10890632938788491,0.14481007791586722,-0.35013381144363265,-0.2744102171942894,-0.055620658571713624,-0.0337499485950848,-0.372339431236748,-0.31841124732826676,-0.20956182348199637,-0.18579286295464711,-0.018924218694807805,0.020370026578444764,-0.023673959478406077,-0.09382932202486895,-0.06947346920661564,-0.024632846368175785,-0.022255751816901984,-0.1637401094732386,-0.013355151956473542,-0.07812635505213361,-0.000927922412507662,0.04933592238784799,-0.2096473432440644,-0.1946925830344027,0.06545435538097477,0.1344094514554033,-0.1631324439584137,-0.011686758752183179,0.054185805561653755,0.3612819101920182,-0.12746486671792742,-0.038211037649867656,0.2394834329596546,-0.15179454245135698
2021-08-02,-0.34990464418931677,0.09886220065312916,-0.42157464967680985,-0.4608960505495751,-0.15786333211896333,-0.04695768603755493,-0.4852635999949644,0.10118642545832164,0.14361488650778395,-0.42615258011513757,-0.3408592132582653,-0.09366355861972388,-0.06685798019926704,-0.46079631251298636,-0.3976744252401337,-0.2641330378411891,-0.23494296829039693,-0.011555141609520269,0.017405989516713804,-0.036994685746293374,-0.10413399688268678,-0.07807264157548856,-0.025041205054905837,-0.014041741766130442,-0.15233781282883443,-0.040216642636604946,-0.08866600808530435,0.015399454523317728,0.01460384303139161,-0.22290941419018764,-0.18474409043043885,0.053523294453743736,0.1449456118247799,-0.14811193828494923,-0.007469946365853994,0.05218938743940054,0.36146807775107476,-0.11775047723104587,-0.03283574303726045,0.2671849063098026,-0.17809266112963204
2021-08-03,-0.35525407341070686,0.09997294374240183,-0.4310858901807257,-0.4663053316012758,-0.153343981467674,-0.049713953729928664,-0.5267234539135459,0.10225670457001926,0.14593609019800396,-0.477557246112796,-0.3806877018995685,-0.10399935629084094,-0.07533498264082865,-0.5175374845333092,-0.4495219798561631,-0.28973302686768515,-0.2552344756552731,-0.00923693171916603,0.018151183860659986,-0.036778302287364145,-0.10399725847619361,-0.08704676855304921,-0.020448627796932364,-0.012896779790516606,-0.16364481045044862,-0.04671834036042296,-0.09378196329456945,0.017801781400907546,0.01572974347094388,-0.22636591340214546,-0.18698709560570156,0.04925784285668387,0.14391874350987224,-0.1568524045760038,-0.007773739087211844,0.05446689910972997,0.32979035816955427,-0.11999148506912523,-0.035130233942956286,0.27748003248159353,-0.17970502203547772
2021-08-04,-0.20694241811591832,0.10938363131468289,-0.3659380478975131,-0.29656515491643654,-0.25913214307434684,-0.1628821633636792,-0.42127982500632133,0.11102950833742406,0.19126956814577892,-0.31535560850766103,-0.2148263693734819,0.06858101314904529,0.08704687181981359,-0.32373890301916464,-0.2524167518206426,-0.09542411238453634,-0.06515668513280412,0.03091926875773805,0.06731713595531506,0.03044207244436488,-0.03982541015493856,-0.4097106932384804,-0.0829621178962229,-0.02664368497380585,-0.1858454829765057,-0.10126002763705333,-0.1827923078725152,0.0394532890388768,-0.1085236550531803,-0.12419676068302675,-0.12969786104869696,-0.0024412708917839537,0.1949038563880812,-0.11626021203627188,0.030235201080233847,-0.13406681085875097,0.13462162386553983,-0.1571803976818172,-0.061564653040715615,0.37079982263848715,-0.05332341681554143
2021-08-05,-0.25183856492192913,-0.022562589153858406,-0.41260418195759374,-0.22462111320274142,-0.3537032832015609,-0.2513756054574252,-0.39690758054549835,-0.01934196011738032,0.11499499098940646,-0.25889724310801643,-0.12528525195233753,0.14815689035936513,0.1386657851293323,-0.27986863030478804,-0.1912604798907676,-0.02747695972357882,-0.0033820118765454724,-0.029325922090680467,0.003697186774514685,0.007821507913977616,-0.04164789643344499,-0.4529352006592857,-0.19288071815547653,-0.06813858002742627,-0.1252668193547727,-0.11111369961217672,-0.21926667027892727,0.006152358556255557,0.0780412718232095,-0.033083780538778425,-0.08993767220884392,-0.023051137854978084,0.09288683067390023,-0.14976131860984737,0.0004512151518108915,-0.019541146092831144,0.12963254454395579,-0.050888508017363075,-0.07231289582708476,0.3530145964319355,-0.035674795477437064
2021-08-06,-0.1896223286752677,-0.024174329046929597,-0.38658741777623357,-0.22444805717040145,-0.34219846268683646,-0.262473027872953,-0.3628368322754332,-0.021481726300909693,0.08688717368473128,-0.23370170817239358,-0.14831439865465948,0.14801420360360476,0.15024329339781198,-0.22324271770832602,-0.16305284224822364,-0.010560083557441723,0.0161590690731117,0.003171946306548747,0.04808185816693489,0.06572385503933936,-0.0007025803505986585,-0.4274566393298744,-0.20040891584870307,-0.07147460309072444,-0.18174940594121516,-0.09371769286359671,-0.17617348685396844,-0.003437182647514535,0.04153599277730681,0.008877913693844898,-0.12522346624670308,-0.012393201108376993,0.15413093767662453,-0.08339919182927287,-0.08741338648285125,-0.09781615654795923,0.15268539603525053,-0.11621191485505941,-0.06136813288965812,0.40034779894205735,-0.016713525755723525
2021-08-09,-0.206805609196901,-0.008530274181961972,-0.4020481684997634,-0.24089757954744545,-0.45200832475871155,-0.3254265721896985,-0.36693057748797203,-0.005917814437361077,0.10847953681573387,-0.1735887999468607,-0.06611764543351001,0.22997114221960993,0.22061460664741517,-0.18148701822433597,-0.10239547976231887,0.05900382606720003,0.08242432175803578,-0.022255412717889375,0.010556911867660647,0.018226882836257622,-0.048584879351079,-0.4824322913757231,-0.18034902625721708,-0.050416375161144805,-0.1293468011316908,-0.1049603352368596,-0.16893468692830677,-0.014006376758892809,0.07346559832181565,0.06376552652023114,-0.11905549730156274,-0.033791495264183534,0.12171457314936494,-0.09252556279563814,-0.05882094603532545,-0.08781537890653698,0.14936005065274638,-0.07713277567927125,-0.06847050690870725,0.36947570008601927,0.04258441208473783
2021-08-10,-0.19776879259327404,0.022010026862778576,-0.38577373328930775,-0.22831248508454757,-0.4164524171659658,-0.2787896126710991,-0.35973086985566644,0.02469576251869191,0.11720359449650276,-0.20586784684825216,-0.1440852821812801,0.17883329543931056,0.16723255908636003,-0.20247100824541048,-0.1491388923114898,-0.009029419143271504,0.014900475484426133,-0.028436196652234114,0.013918427756410862,0.02057529332867288,-0.04837355428335348,-0.4849699055980436,-0.19530497475343359,-0.014707948676978663,-0.10246618746335226,-0.10141039170781814,-0.15805423534131988,-0.03609638877157825,0.10337941590462425,0.0623313223152319,-0.11865594926059532,0.0026204589516078012,0.09955479990845133,-0.09419190376542075,-0.05077989057587422,-0.08106962720053786,0.11179108713028695,-0.05498464469504032,-0.060320847442103594,0.3542072869583352,-0.018020256606937166
2021-08-11,-0.1419857018655685,0.010306430518008846,-0.4053163531109847,-0.23656527453548978,-0.45367984942557804,-0.3161640119202319,-0.3028276113046938,0.013222963107762668,0.10850893215169755,-0.1058640397583062,-0.05909009344678772,0.22170871000962783,0.2097620999395066,-0.11408627609568975,-0.06183812812446124,0.060849240928001876,0.0824401943375509,-0.05765530585969741,-0.021179705817539016,-0.02583648965132013,-0.10048198403935463,-0.45417779757551385,-0.18775940688398327,0.006808740570727875,-0.1055351748852972,-0.10010111399663957,-0.13957620659146336,-0.013108346900077786,0.13747938003012475,0.02931549868652655,-0.13239486833065298,-0.018712200218537742,0.08169720840198146,-0.11491237608502852,-0.03837111840139987,-0.06631882989489507,0.05787374915619571,-0.047598932174799775,-0.03044329269638236,0.34652974501996975,0.019020890509731055
2021-08-12,-0.16074731578611073,-0.00668967950458452,-0.3590335136891078,-0.2058092370264595,-0.44203777366638985,-0.2875010616523561,-0.31120536248197483,-0.003845627918604623,0.08546070347096772,-0.13566353860707536,-0.11106635801886192,0.18042138942687214,0.1701015567727192,-0.1412878716754971,-0.10043312946519393,0.005870171384137541,0.0261175603889279,-0.07551534789427158,-0.025568652266281463,-0.028767978013272792,-0.10517950267083767,-0.45070807941906155,-0.18217636015707966,0.0053677527068844814,-0.09762242819156447,-0.1066048175001474,-0.1683853509913759,-0.009712284470610134,0.14383913128679976,0.02669553943013114,-0.1252562759848432,0.012924434497879531,0.06559848282964903,-0.11387570552467144,-0.018311054775688583,-0.05233809674592429,0.06742245332253075,-0.038025411017765104,-0.04205443197664051,0.33192990980615583,-0.027673354119175014
2021-08-13,-0.2497296849707915,0.027778842154887583,-0.22528427244402635,-0.1270748069221564,-0.24682618710091192,-0.18396266089386723,-0.38267796235725204,0.030026507650010813,0.1424542545121664,-0.26349989406852287,-0.2873066705141561,0.044407574876618304,0.04142727205722482,-0.26816340540430117,-0.24543515345568104,-0.16236657787900605,-0.1448931003503645,-0.14004940701723775,-0.018673129802179264,-0.01721329624558298,-0.08466586340777771,-0.41144252988988084,-0.2019506772125378,-0.012697835538376112,-0.20318878390904932,-0.10347525190833502,-0.09815020323842572,0.012487098852171917,0.11532169519634981,-0.006590970042821279,-0.10485770866014044,0.08933949127411954,0.13128320872015486,0.019356559025719557,-0.1524298483719692,-0.10874311745363138,0.022996651813988595,-0.139083788748002,-0.10920466209645854,0.20333089166827129,-0.12767826294544832
2021-08-16,-0.2613252002050218,0.12881507090021221,-0.1979687308472472,-0.14345575920411857,-0.12115485089525778,-0.1363550172318395,-0.3716226951742366,0.13331412305284665,0.21186973445329096,-0.32438333890127696,-0.4081926155931168,-0.1350791052603998,-0.11245602481769243,-0.33836025344536813,-0.3414649246503072,-0.3020084631938969,-0.2905123473514457,-0.2168362311589493,-0.036410981304233474,-0.016402858148496215,-0.08807382433271868,-0.2970371151126288,-0.11577473143971795,-0.04376696755228283,-0.1853853592944055,-0.06938459325217505,-0.17170808299727594,0.0452418165999109,0.1471851293242373,0.06553106127769787,-0.14661168104512315,0.05811733202159687,0.13217579418542386,-0.06079050581605109,-0.1132029474957861,-0.041796625552811884,-0.1630213731577097,-0.12231080085599494,-0.08455301434955989,0.3354927248017877,-0.22319823172770542
2021-08-17,-0.29981290795522497,-0.0018789653487133477,-0.1395308787350904,-0.06143496787582486,-0.04785437516623956,-0.08067059432576207,-0.3213494819723308,0.0011726203662793338,0.11679070679238551,-0.2295159802037597,-0.28311419761566176,-0.12899812358643406,-0.09592182904524153,-0.27412279465769146,-0.26654105520557225,-0.2288334098080699,-0.21705885688506002,-0.13399779761566344,0.02059819188459237,0.04109796168144077,-0.0153109197582151,-0.317359127052645,-0.22037233018413055,-0.10919140072384659,-0.14630777136038084,-0.14859316166883313,-0.12190900051038224,-0.005444160290291618,0.14432573124558115,0.096881465807765,-0.03204623404825577,-0.06051478702884024,0.10928324683339403,0.09363650601657894,-0.13937088822107882,-0.08309144528726564,-0.10501885578420292,-0.08486708410391922,-0.13806652558455282,0.26531257248895185,-0.17890275665142413
2021-08-18,-0.2972607261309644,-0.041683276596823464,-0.18179346884531403,-0.13605668027914683,-0.13564635432790767,-0.11187517551666663,-0.32638221466320827,-0.0382142492360239,0.08015030859221665,-0.2649702125250363,-0.32335711624943236,-0.15936364813323603,-0.12309475530913425,-0.294904826171693,-0.2940791894178816,-0.26347422165733064,-0.25352643896244825,-0.14490481131839872,-0.005698436644446738,0.03469415247835612,-0.023302793127504384,-0.32640584047734716,-0.1876017836606569,-0.1178726341730362,-0.17425690587486764,-0.08308735014171968,-0.008817076026432577,0.026812843761601885,0.13692376383982394,0.04520596351198336,-0.1082073790154612,-0.05168471249792031,0.10647567521790036,0.0862982087123776,-0.12321138717531542,-0.06774943742808158,-0.052927927294653065,-0.08839643326092704,-0.10419904388250763,0.26080364970059977,-0.20394842348898243
2021-08-19,-0.29611113994814836,-0.05970809400205025,-0.15373723730101338,-0.13668395218804272,-0.11788376351330024,-0.11416915521988115,-0.33429451624753087,-0.05644373792435187,0.06797635767571553,-0.24620838687789112,-0.2883462900883297,-0.122897155926477,-0.092010597357066,-0.2790161238009483,-0.27089485685102277,-0.2301416429712882,-0.2180881681027237,-0.15580448833666635,-0.010081746896425419,0.02569221859480976,-0.033279074716286154,-0.331306380300413,-0.1943904342378001,-0.12009237249322835,-0.16502014848212587,-0.07333750583588777,-0.014721980666970176,0.00837758440993573,0.13059175295130654,0.059182342633048814,-0.13117502626223412,-0.06768582664206056,0.11287238393367638,0.11789640237561987,-0.1257534875807959,-0.06247158347376201,-0.07746030082845466,-0.08585645468651801,-0.09813740746003027,0.2643787780814747,-0.18055281918407315
2021-08-20,-0.24640734073562157,-0.05262698991715977,0.029045622677823867,-0.18644909857718656,0.07430998670464495,-0.14234519994315584,-0.3912835474494774,-0.049450211184437785,0.0600120029927812,-0.17721265018154178,-0.1944314113591346,0.11322940378339154,0.10240171478110685,-0.1992558820564153,-0.1659306614169161,-0.07730269487697776,-0.05575830156346528,-0.14463706650136574,0.017265159973607135,0.03676293176837806,-0.02384185862635759,-0.34985261685804164,-0.1877480523974247,-0.13160201134391197,-0.059377412955475335,-0.11890762555805026,-0.060720126604999695,-0.11138058935967789,0.20551291752459627,0.06491958123168534,-0.113861408433108,-0.03830301837239928,0.051504703344034015,0.15401916428575732,-0.1869602506884585,-0.14506496114532583,-0.07824590628667027,-0.004214783691903328,-0.08810103303144912,0.25646671587741854,-0.05982629609691726
2021-08-23,-0.23728528710681235,0.03336694884914854,0.04630803517091647,-0.11034641469672686,0.06461384371846988,-0.07444483056342036,-0.38074172799390515,0.03554626902196161,0.13326873338624043,-0.19838218435511626,-0.2006798964750865,0.03873841040718382,0.035224466000269544,-0.22517087973245428,-0.195299441065908,-0.11796073922819329,-0.09837527357979607,-0.10032963629894494,0.034634538865140695,0.06955575055012014,0.016550396338734848,-0.25830617223272134,-0.19662833770621269,-0.05804892082502387,-0.0731614160047591,-0.09831844930914731,0.01601539256356346,-0.10106834867565109,0.18194738931429788,0.06048254893715292,-0.12089984410530934,0.005047286735027326,0.06212834928748419,0.1541601031002671,-0.1702377166604268,-0.10351959438199566,-0.0829082795809415,-0.015887030274569284,-0.08895861045938419,0.19987356730094372,-0.10351899703028955
2021-08-24,-0.25626803917455493,-0.01760020341107321,0.07628093060168306,-0.08392680153239648,0.08955969210352796,0.017338843157535633,-0.3717669755054194,-0.01563733841760041,0.09325660068394402,-0.22448030659870222,-0.21081579439593395,-0.03155488259112833,-0.03471791662767795,-0.25007521608312994,-0.22327857068902857,-0.15639940517494774,-0.13876250974416424,-0.1105605997838958,0.029652441958407178,0.06792446865218447,0.015678516739491034,-0.23116294889108818,-0.2045150322472943,-0.03629417195161213,-0.12007176868494668,-0.12915158817482458,0.020956985368537285,-0.06859932231401561,0.0893730519836016,-0.00916920603246377,-0.09738895771515335,-0.031077037028661724,0.1280103844415846,0.25224059872472476,-0.1732629997084365,-0.11419370610839373,-0.06116722334892787,-0.06270070302733895,-0.1449841602457174,0.17426558418127583,-0.15091318348370633
2021-08-25,-0.2953645552917012,-0.03386301150788205,0.034901295346001296,-0.1223210618132145,0.059676321936406214,0.06487327909957169,-0.36230695365446186,-0.032239315105090885,0.08553227379674623,-0.2456521954403318,-0.2390592223051313,-0.10464715973449909,-0.09750195051029348,-0.28153561427589524,-0.25895504778241896,-0.20343542932368033,-0.18866952950718377,-0.08376110423164465,0.05149356105884036,0.08679649016468668,0.0358146012571414,-0.2351359334996545,-0.21399634920262348,-0.04596786994953991,-0.07501796996219094,-0.13296633722510878,-0.02285816716914197,-0.09637028907577615,0.14269369861368003,0.0551989700916078,-0.09423970111628771,-0.03550625070722163,0.09349694590358029,0.25041331814705725,-0.16357324567804427,-0.0930693031998202,-0.043395945659338485,-0.012041555903069082,-0.1478641327333591,0.17262503104744528,-0.18838410808559103
2021-08-26,-0.3150110887946233,-0.05720327300479394,0.0669517326876539,-0.08547000807336691,0.10644549749791027,0.14481313713562527,-0.3685912646205541,-0.055361829897239236,0.05456680148021141,-0.25672139857769394,-0.23062164372209046,-0.09739401434946864,-0.10980455965982548,-0.28235828596247375,-0.256232425398861,-0.19742901047968586,-0.18156561002850824,-0.10169063326630473,0.03907347499689444,0.07225639215889107,0.023666942001612845,-0.2624334125112352,-0.2039447027972506,-0.35918075914615694,-0.04255216768720166,-0.16539970262025222,0.019399826846358846,-0.12163016784767489,0.15296211707782797,0.005146965711738933,-0.054987594298393526,0.01632408698432893,0.09013295881106245,0.2900651485336698,-0.16082817178615405,-0.06871134338028823,-0.08728057036711963,0.015136304788285416,-0.1605361538154437,0.20159040674615797,-0.20272839145782307
2021-08-27,-0.2832529175138568,-0.035464928240160426,0.06736098187104722,-0.013611696590108654,0.15176653199930593,0.149074858580831,-0.3665716459884568,-0.03339119354611377,0.06677756628982158,-0.2279011502369439,-0.1932922371045445,-0.02226522946255134,-0.05380261152502923,-0.2431365477738094,-0.21191145760955382,-0.14358402319685684,-0.12502004108465786,-0.11471619768001463,0.017343406024311652,0.055136829688118595,0.008909118216045675,-0.275541826682174,-0.1581859291298049,-0.3316566549851088,-0.012238370079173116,-0.1220670403785056,-0.013503464193426308,-0.0879778635316947,0.221764383443056,0.030029737187280407,-0.10716480313263758,0.07524202524459415,0.04259876524974174,0.21828785815940624,-0.10536292389816239,0.04880149712240292,-0.08893836011956859,0.05094682182633156,-0.11634613426871043,0.25059497470031766,-0.17814224936887063
2021-08-30,-0.2329670590442332,-0.029662481886467213,0.061825965574949536,0.005008095509936951,0.13226951773452655,0.17963307788105817,-0.35075808540399983,-0.0279142901454447,0.033387263108657056,-0.19520887026163375,-0.16367802807297988,0.032782555743047864,0.006955248584892666,-0.20232464900077007,-0.1710750130466654,-0.0994471055126298,-0.08003699567816891,-0.11442459456518767,0.01405254593348533,0.0563339847833655,0.005057857337702991,-0.2423667970625261,-0.11107880692095547,-0.3190975639132783,-0.10258836596396344,-0.049520794760811934,0.015433775990535407,-0.0028431909099152215,0.18815450257086347,0.025271324961505533,-0.20907736752222703,0.04443583078020737,0.1287749885116385,0.20530206864885253,-0.06988288819857734,0.04907429323435875,-0.10535855552926253,-0.02688411375499813,-0.03429139992093985,0.28899021970295025,-0.13946921381358265
2021-08-31,-0.2667430503911522,-0.01475887397617809,0.07913616478133201,-0.009314584914593084,0.12108555196356563,0.16697361899247318,-0.3756092852181197,-0.013042291790452087,0.068648542133374,-0.2301773000811654,-0.196554815187525,-0.01763916585840031,-0.04676813150302651,-0.2438726292583661,-0.21145630935059162,-0.14072736576978953,-0.12172628867944961,-0.1499088348252832,-0.021724771374152962,0.03236588367103024,-0.019735823248150527,-0.27717054764078913,-0.09462411658995447,-0.2934887511551975,-0.12098421284667368,0.001042591102022175,-0.0024543806493678953,0.014727852025325535,0.2352684250271053,0.087073872198104,-0.2523040719322923,0.05711469834466152,0.1177237681952622,0.21528314188249192,-0.07628253087810914,0.05673261724105231,-0.09030254752842663,-0.02843566659667658,0.012777896212350554,0.28365799752613596,-0.18233363014184806
2021-09-01,-0.31434009551805503,-0.024166774336954633,0.09805568717935041,-0.0065971023324165115,0.13118372589010577,0.15506385256192817,-0.4091150440314933,-0.02237708907620746,0.060013574841219115,-0.2719246335763894,-0.2396544372997104,-0.06815501505017588,-0.10717105376677453,-0.29344012564152416,-0.25955677857110976,-0.18853893751386308,-0.16958569837812135,-0.1751099486176415,-0.04960179498597371,0.015045602847417853,-0.037780083753674705,-0.27382694756199016,-0.07421508392031802,-0.24697548543720899,-0.1733355783995207,0.03319004903046746,-0.009401259073947522,0.061348963439433336,0.21717135769898158,0.08143832130282397,-0.284403257708323,0.04753391650109215,0.17297759526257686,0.20680860861840392,-0.06808260756439566,0.03232035226511947,-0.09094266058966866,-0.07978130109856088,0.035981260913725215,0.28518111112013805,-0.23218840220691014
