Date,price_TSLA,ret_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2022-06-03,-0.1428103293710174,-0.07839280039405588,0.07532025284892958,0.04282543707684585,0.04189201555933233,0.06487330995852145,-0.06207012141466913,-0.08097202292058941,-0.09980189418031672,-0.12107764591426036,-0.13729695890761479,-0.17470228598119056,-0.1825354690058782,-0.13692842099910388,-0.14604171617544914,-0.16759354349532482,-0.17038190872605527,0.15245629827682905,0.15655741506763432,0.12777500447603882,0.14537536067556994,0.05579573652663177,-0.2997681317639897,-0.06969351130908719,0.05917916966903441,-0.09030077343067934,0.049462819035893085,0.020509289927809413,-0.012486601870466766,-0.02793187982437128,0.046852221272202926,-0.09395391322748038,0.011667108870194945,0.10237383498276789,-0.0424002460560011,0.016634489334769614,0.04290526910222676,0.004272225808524724,-0.012726600121323473,0.0064514711257437065,-0.08649409372107421
2022-06-06,-0.13443368533484415,-0.06685645767964474,0.027774370452365985,0.005802634480302569,0.05332496072338298,0.06283283260546062,-0.07236020020669888,-0.06913319645050553,-0.06498044830469661,-0.1028461183421321,-0.11098360917578252,-0.13347313821839596,-0.1448600822204988,-0.12002795411715234,-0.12309647589077924,-0.1315794316787191,-0.12980024844183893,0.1692737149074609,0.17857754820928834,0.16002279510374795,0.18020765935398353,0.04835952629943586,-0.28760011387059886,-0.05748619494270225,0.03642529773853382,-0.09510588683823619,0.05140708796447387,0.03409383938934448,-0.04444478332352936,-0.04672378140861511,0.05699934558762166,-0.07844954643290264,0.048472058464330246,0.13642197448980828,-0.04810326686450123,-0.012986260813136431,0.0246937157858721,-0.026234259689775278,-0.02560257167432831,0.0043046994787260245,-0.14456839402866653
2022-06-07,-0.13546465037144928,-0.055222120000646274,0.03244918709412071,0.011085679901131686,0.05475458809833609,0.0642110539360245,-0.07124731784953453,-0.057099981318513425,-0.05574479313414719,-0.10964874776008098,-0.12046782659858812,-0.14756046485536448,-0.15778995117850572,-0.1263752493565197,-0.131169283464575,-0.1432409315180385,-0.1428257961371817,0.15709577205185316,0.166700402686745,0.14640336991781133,0.16787991949603806,0.06237654676667289,-0.2835943897954213,-0.053058472795079255,0.031216697383327323,-0.09129675695712726,0.05417394910288657,0.036367407732242535,-0.0414423108775667,-0.044762593200378065,0.05836348824558151,-0.14943737082550504,0.04625142613358738,0.12815228447168514,-0.03464708973754196,-0.015544538101900623,0.024976692941099516,-0.02818046171404394,-0.02127596378095963,-0.0018369198902859311,-0.12778577000534855
2022-06-08,-0.1286999664402978,-0.07129150755993248,0.031710939584143664,0.010368834292281009,0.037045727846178815,0.03862524293457567,-0.05247814104136491,-0.07366010859850597,-0.08186572049553531,-0.11962417542265079,-0.14042859400730767,-0.18684958408389374,-0.19476295072620234,-0.13404512154565534,-0.14563530854248335,-0.17179853988914714,-0.1763711743620336,0.1408338844093894,0.1415510302963501,0.10245909713605135,0.1226264973580857,0.02220762631281445,-0.2532212345191137,-0.07698607433036692,0.02719180369875802,-0.13842990774107436,0.10301963051921947,0.038055906823421595,-0.05374796215219014,-0.03995104836667722,0.09197904774526665,-0.018999764729425998,0.0706141819641127,0.13715636630679087,-0.009138160012262184,-0.034050604549990635,0.05471074838088402,-0.043964249800618346,-0.03401702386904632,-0.04230405243217997,-0.07798924751051689
2022-06-09,-0.11701188164215286,-0.06983659772350995,0.03678245747753575,0.004852068464802494,0.027142212887449654,0.029351316305985788,-0.04989662090433526,-0.07233254406761137,-0.08255679986085719,-0.10730376779915668,-0.12507424540918272,-0.16443665207909716,-0.17156958610166814,-0.1200988256148221,-0.12971106780872196,-0.15135773395303753,-0.15463602702629659,0.13599350147448688,0.13755032176996904,0.10141341367825445,0.12148060482792741,0.023045041959714987,-0.2435045536887477,-0.08129405676650044,0.023395847958767552,-0.12562100526550346,0.1072172041209497,0.040200546892447064,-0.05087147304918812,-0.04520240559041702,0.08317931486071785,-0.021661717597688448,0.06961917337940318,0.1247647706091744,-0.003452642193983153,-0.03385899927372711,0.05613086570291753,-0.043893680983408706,-0.025730485467968064,-0.04939602899007012,-0.09426171881182821
2022-06-10,-0.08589396435819492,-0.05757564190392747,0.0538929443500604,0.0039003626413536257,0.009268902702936576,0.013108204094496013,-0.045884450666843046,-0.06020635773889679,-0.05137324467238672,-0.0781991936822616,-0.09103842344613332,-0.11069159492089253,-0.11610111136624264,-0.08745436876489775,-0.09280722551347252,-0.10366690303271038,-0.10340259862552253,0.1146854252801252,0.12226426440616091,0.09266489742724893,0.11012553442475288,0.04350655833223925,-0.2094505452213622,-0.0748130721819704,0.02819537503295827,-0.08871193242592282,0.14306464906520489,0.0444764838602369,-0.0005995386412964671,-0.05359634910336577,0.061482533465277,-0.01832355617459697,0.04276410953309912,0.0898962679303352,-0.005595375346474993,-0.028260514551165863,0.06402773805685237,-0.017630290007318958,0.019426126757852834,-0.07792552697031431,-0.13266625137040342
2022-06-13,-0.09548688373163615,-0.06935849447095095,0.06246889382149533,0.01289211590465984,0.023235023652944678,0.03017143449935712,-0.05139010501648803,-0.07199817886336403,-0.06246707646620053,-0.08647130731533126,-0.09855736827349759,-0.11930716013972675,-0.12458953015863165,-0.09595023550930273,-0.10136128239565609,-0.1124680544831061,-0.11233495037385842,0.11609647507972268,0.12424936408683997,0.09323764178577258,0.11175176566465328,0.032113990713662235,-0.21342552659200026,-0.08164095406890814,0.013423591824019126,-0.09905937013895262,0.13647683296400195,0.04370421843605039,-0.01993981293217853,-0.044842167541840755,0.0761012195589022,-0.012973628279344647,0.050823754720905424,0.09764097233130581,-0.016094960664099236,-0.044229115710815774,0.0697009160401846,-0.03297231591052969,-0.008939079469740476,-0.0868110709077843,-0.12465839777723559
2022-06-14,-0.11896198340199103,-0.05713163420159838,0.04438783500637477,0.00726476837882051,0.028246531671460278,0.04055212358814549,-0.052954180045485,-0.059836134261309244,-0.03914758220087898,-0.1096426899207417,-0.12263962387264721,-0.16037917942170185,-0.17000613150819852,-0.1215408018931088,-0.1295276283084601,-0.1488200206954392,-0.151981877571127,0.12878310445265187,0.13776538290017412,0.09998110812182022,0.11898188585096542,0.02558122870846871,-0.22003090588713295,-0.07834740915343111,0.005860526197489526,-0.08779285710079615,0.11586707199755722,0.03007415896871276,-0.03152511935931318,-0.010738185821862225,0.057633362384983386,-0.04068094778020307,0.05295925051756831,0.11427973285952181,-0.019297673507268562,-0.06477224887408939,0.08875931541644734,-0.043414195064446694,0.015143808112760398,-0.10365079751271461,-0.08476937393263441
2022-06-15,-0.0868713478366779,-0.07938009678806973,0.06351712783887006,0.012520129911781664,0.010176302520605657,0.003700835503254915,-0.04420749105709232,-0.08153245007099585,-0.06519058325635735,-0.07340743599228795,-0.08585135855412582,-0.10478649831255908,-0.10875419373466427,-0.08263215366214467,-0.08737195228525324,-0.0968183322821208,-0.09645578597939325,0.08688270598181456,0.09603308371456673,0.06556641194402274,0.08206389250658779,0.043543797446211834,-0.21768923707010762,-0.08135986723080467,-0.032304519411932284,-0.10487440637346829,0.1345074700992825,0.05083710408831596,-0.08764792072813114,-0.010546023899978418,0.07784441206628132,-0.05756693835389218,0.08321410084866032,0.14734728117232673,-0.04416429514312887,-0.11183775922962522,0.10606780253743124,-0.09406142019842627,-0.03914244956900747,-0.09756699300339765,-0.12269851641774597
2022-06-16,-0.09569296092584052,-0.0855666158573145,0.057387535981687915,0.01046521327327001,0.018230046059957886,0.010095900728074585,-0.044415556204536764,-0.08791355803281378,-0.06826183168882506,-0.08125196339671989,-0.09392692084586783,-0.11811909553429766,-0.12479112841919304,-0.09149915333545885,-0.09694136231471082,-0.10905517035738471,-0.10991174546905691,0.09558958295198149,0.10647177645239433,0.07651351448285226,0.09067084193062507,0.04737076147861095,-0.21968444379210944,-0.08269185461775973,-0.0292811203412562,-0.11152812931301263,0.14844561488771355,0.054950005783261244,-0.08374759753382333,-0.0191401692936187,0.08445061001059666,-0.050256419607728704,0.0808540205620217,0.13297992155051602,-0.045378032505445275,-0.1137297613447716,0.10304087027128367,-0.08846788929719018,-0.04754944012376731,-0.08791358764319161,-0.10720204116928915
2022-06-17,-0.1310997045536193,-0.07441283589854679,0.06853184802779919,0.024394217717183305,0.0494314450078213,0.04662053541471455,-0.05480615148315896,-0.07642401831509053,-0.05584728050741116,-0.11685154339957042,-0.12881331308147703,-0.16546625007789764,-0.1797047257125003,-0.12884827963536527,-0.13621222569587027,-0.15559763765504445,-0.15956302728134905,0.08362303013709203,0.10152017984394905,0.07572960044617771,0.08806218951490954,0.016664288296219475,-0.24402731785222578,-0.08830426368238695,-0.01747783761802322,-0.10500734062837049,0.15279480866308565,0.0092840435411287,-0.07974836112778214,-0.014619204417633069,0.06827603414865971,-0.08653508955499671,0.06577789716495461,0.17012426200742045,-0.06216127825287463,-0.10675885775868474,0.09460960954539088,-0.0803470025032792,-0.03433860403159462,-0.04972893188684868,-0.06245801936704491
2022-06-21,-0.12631895597221088,-0.07193787484255673,0.06637939850645325,0.02946268695609504,0.04614014522382504,0.0489584700891412,-0.05715895988584209,-0.07389389176804366,-0.05425624421731919,-0.11184320232571117,-0.12434913907052952,-0.15567193456763162,-0.16618443655290294,-0.12358673966621156,-0.13022113490768597,-0.14649040866311372,-0.14911099537860326,0.07447829066169671,0.09250064450155254,0.06443008156499412,0.07807681223749245,0.021661444607015197,-0.2363052842948698,-0.0796686848159189,-0.014600966464980377,-0.09851540836445373,0.1545681952679942,0.00926825823507377,-0.07922667056458178,-0.015752014745064265,0.06293585307836438,-0.09636055354264583,0.06390778297588812,0.16742538094329448,-0.05997330989278966,-0.10406719339608797,0.09174334473461015,-0.07752091093774267,-0.029316280659755986,-0.049507564818090245,-0.07390955788937786
2022-06-22,-0.12123344982617688,-0.07957202551081007,0.041302565757297884,0.040762721581352475,0.04204091639750946,0.055691865775709525,-0.061410157880553116,-0.08132416687528873,-0.07026976993942394,-0.1052267038583592,-0.11871369710364076,-0.14287661006264105,-0.14802967884234405,-0.11677388992052987,-0.12245873505458102,-0.13446776836636964,-0.13512943591518806,0.07468266139424433,0.08496051023360597,0.05425303883694375,0.06890978151323547,0.025888554239727576,-0.2252509538808791,-0.08635863102457951,-0.02823177341742615,-0.11098246754862255,0.16292396514966176,0.009979736443970986,-0.119461964184892,-0.019317907940870818,0.09166576822695345,-0.1020351620924344,0.08869924894089012,0.17005039192400784,-0.05390716715328154,-0.11946644685217943,0.15914875436752232,-0.09281170243610326,-0.04722554044758756,-0.04180808465735071,-0.09421795779812521
2022-06-23,-0.13260071692960268,-0.07544173518581596,0.0669336110077898,0.04221737139723713,0.05546680949133052,0.06992935783878615,-0.061736739727751885,-0.07695696014357181,-0.06501850583838446,-0.12213061747964293,-0.1352201910062768,-0.16505245085976067,-0.17489085848132493,-0.13273424537980838,-0.13992700967615,-0.15626503966686325,-0.15877249641252222,0.06608263481295361,0.08797748901557999,0.05922439218471528,0.07330352520778746,0.034554004882404406,-0.24177281534446166,-0.10493135695673775,-0.025546987824678135,-0.0983513475209745,0.15123468383424532,-0.0005630543727517111,-0.12394136198915356,-0.007339828237475483,0.08461054647891016,-0.12124438686811241,0.0835215795150376,0.1668490915984025,-0.062412335952980284,-0.12111429367390994,0.16565578218013477,-0.09019560843197517,-0.03412333449309878,-0.04075755464947384,-0.06945586487453904
2022-06-24,-0.13502387141906438,-0.08185301900194433,0.08961316801061825,0.0477123116101628,0.05799796819024421,0.05803822422063897,-0.05632242709080083,-0.0835833058645076,-0.07809485537739383,-0.1256844798970899,-0.13824555404088995,-0.17155652341484956,-0.18520102921248632,-0.1360319233265879,-0.14372022787184618,-0.16246770340995917,-0.1662930388179151,0.0662272911995279,0.0952718127421561,0.07092832450285078,0.08691453745702704,0.03402152329147739,-0.24577120308000358,-0.10966552893020372,-0.014561565871309395,-0.09616414948379899,0.1558990739798578,-0.009458100726579809,-0.10917778342691324,-0.007983538295306075,0.0803539121506021,-0.1399380558910245,0.0767952530656488,0.16326383264235023,-0.07984315770633044,-0.11756632017806247,0.15885855222667813,-0.07867797919288694,-0.033410531317414296,-0.021929780906820743,-0.04859593965287115
2022-06-27,-0.1240436124957645,-0.08229027667093418,0.07940704460763846,0.03788941240840909,0.04640332101548275,0.041470337234136234,-0.05607286617057328,-0.0842640080157458,-0.07108055686102294,-0.10902884244776409,-0.11920211933803043,-0.1471415727709939,-0.15596258344275418,-0.1199031852788555,-0.1253058454522991,-0.1385427605679289,-0.14040332223115998,0.08171628636956188,0.11148014712327141,0.08070335073800729,0.09584000231792793,0.021972002650487873,-0.24956099957924927,-0.10322740220238799,-0.008076799137671333,-0.0956021528782891,0.14545146874217843,-0.013815359132798638,-0.10179968498251755,-0.008096058495276528,0.0831443002781483,-0.1489270319974966,0.06982625048621625,0.16978593783635934,-0.0811985942320316,-0.10334857620442976,0.15791495673131634,-0.06923255312651702,-0.025896918183673033,-0.003554215713247385,-0.0642877709168535
2022-06-28,-0.11303825739585119,-0.07733339700179696,0.059887149187209276,0.01155515524289065,0.040215833859963926,0.03070359653287552,-0.059670198638785546,-0.07906673308136886,-0.06316648640791946,-0.09903942941010511,-0.10826243292032392,-0.13213543895873106,-0.13519272806638366,-0.10979568939383544,-0.11407576916705693,-0.12266823221076699,-0.1223441915691096,0.07356398206597173,0.09997830391932955,0.06760416830358927,0.08149076967018408,0.03982167588336964,-0.24895365672810726,-0.0997853415607724,-0.002842618622333099,-0.08951730360786547,0.15175461937013632,-0.010948600811751244,-0.09086189273408737,-0.018659952970544215,0.07287351871995693,-0.12949113570188384,0.0662406322101144,0.15937569256067968,-0.06949181647832162,-0.09735766549095526,0.14261856806159348,-0.06542405010832589,-0.011633609322513335,-0.0010190177167981357,-0.09187716203216915
2022-06-29,-0.10651244169459144,-0.08186576977278165,0.0563144213950916,0.0002668096667579689,0.035685240261400096,0.02392106152739946,-0.061242487803766704,-0.08368049599305322,-0.0676776107651203,-0.09184670667041338,-0.09988833115594178,-0.1212849385526948,-0.12077418601172364,-0.10225629506598538,-0.10564293569766035,-0.11117707766326751,-0.10954530192363156,0.07522037216847756,0.1007592702475254,0.06681720205281774,0.07964624296788414,0.03938062954276643,-0.24968037336480747,-0.10137447052700288,-0.004463431080884673,-0.09626353977881565,0.15780389848678303,-0.01192766061272122,-0.09159123491568708,-0.022280490990853677,0.08424833235973705,-0.13532490284402915,0.0645979393381994,0.15432352660197193,-0.06493648093922343,-0.09450130175480025,0.1392714885667411,-0.06564689719419793,-0.01334455422321078,0.0025657655252367766,-0.10713288386013911
2022-06-30,-0.10928926123864013,-0.08786172303711919,0.04709344608547036,-0.0141445367787385,0.03445109380451334,0.02177154177470504,-0.06488145331050178,-0.08938963432468966,-0.07419531289659947,-0.09214432145758376,-0.10036458923849732,-0.12107020123893843,-0.11841250151480905,-0.10294484647015821,-0.10606427115458801,-0.1101808782425512,-0.10774785265222339,0.08009129955008847,0.10274303888275364,0.060083538242555024,0.07205623013581237,0.032781308975583304,-0.2521405663638492,-0.10375944919830658,0.0076176295340603176,-0.10145169083240424,0.15662400325564046,-0.018187539436923607,-0.08417339602523356,-0.02147286914236762,0.08329608198356273,-0.1416400277689797,0.0541876379943239,0.1550452337606815,-0.06456125185020271,-0.08906827588088419,0.12247143365420045,-0.05482155551821538,-0.010140144375042869,0.01914960788084548,-0.12228921218917095
2022-07-01,-0.11985267980073895,-0.1025986541993357,0.019791597746927615,-0.036880446992143316,0.03154682392770587,0.017014606896750495,-0.0735918448520403,-0.10380177731147636,-0.0786191043079971,-0.09579439970253034,-0.10342545578452884,-0.12434065999486932,-0.11839518931380547,-0.10780207213885057,-0.11021877747059117,-0.11214492105324553,-0.10847954018313204,0.09399987934114154,0.1208306008165438,0.04648101828570802,0.059220271278638166,-0.005629722728228383,-0.2613112673324911,-0.07570679803504583,0.01952108871472604,-0.10702898991224762,0.1602183586805578,-0.008891445927902756,-0.0786412349135067,-0.033453753675779366,0.08564879924778106,-0.13142043828635333,0.05439438062677859,0.15763551270474233,-0.06114418862784109,-0.0607292281597311,0.12647096297586294,-0.04153844551330161,-0.004530664520073787,0.015419947551794742,-0.14216242641968405
2022-07-05,-0.11201310474732355,-0.08636050251292492,0.026168049517282355,-0.02273458594070109,0.03224182356254255,0.02036549662355937,-0.06628592305032867,-0.08739555507342298,-0.06470820136012811,-0.09563109061171149,-0.10428368077148253,-0.1251975434837174,-0.12162651686555655,-0.10622983769204962,-0.10967463118107194,-0.11371902602774134,-0.11107584035247167,0.07633999238989703,0.10024337421598536,0.04313583446960711,0.05536551100308195,0.008499044328723932,-0.24364091332300228,-0.08125360537090785,0.02985094120371506,-0.0960345908366058,0.15236131172322576,-0.004153457776410315,-0.07583466106148813,-0.025783731035430434,0.0749655818146169,-0.1368324624636717,0.052687744244477426,0.14908771094254336,-0.06749416565204056,-0.06290073229136449,0.1255965999748689,-0.0345006782125076,-0.0033493322398587748,0.01693904888449122,-0.12200916993489834
2022-07-06,-0.12401190507755028,-0.0910796398530606,0.0035990477028044836,-0.03661838550256033,0.02887161058464689,0.024734634442439802,-0.06309354162909882,-0.09174040343421808,-0.07454583141368681,-0.10981900882314413,-0.11983487697709447,-0.14459388137960244,-0.14498246320003882,-0.12090602233639161,-0.12584601743130486,-0.1343595900910982,-0.1336560578853208,0.048296902353318336,0.07291809607209947,0.012701559916019843,0.022266407907666267,-0.0037408855903825764,-0.24051223677021957,-0.07588804279610219,0.01307102500768526,-0.09467004863756541,0.12968780591041076,-0.008687498712355789,-0.09860269322040942,-0.012016413504324095,0.06990764386621826,-0.1364516810907326,0.06996044770833694,0.15435621780125344,-0.06490074812149348,-0.08188734661868147,0.1578983495648891,-0.05132925001373318,-0.010778397729855166,0.014438344430783834,-0.08713961007982357
2022-07-07,-0.12634609098712274,-0.08846754560912756,-0.0060306989040687,-0.029801009284051997,0.027739459687775043,0.033167485022508485,-0.04872037470611088,-0.08965879051781703,-0.0767207617829102,-0.118199664413127,-0.1302272219181377,-0.1587066036718891,-0.16400018686404094,-0.1272903953038241,-0.13477708434457714,-0.14958038777873808,-0.1515707213396463,0.048186850728026774,0.06748239752918973,0.012894407236105365,0.022714896857307817,-0.023584692222429354,-0.22224052359368415,-0.027357639248239855,0.0061591958945611475,-0.11705917106337323,0.15322033030840962,0.00558118646548054,-0.10440869792187754,-0.042703563019551645,0.0907680313699607,-0.10576516762348218,0.06925736326857936,0.17946665483947521,-0.0379357087625068,-0.08334483932430864,0.15040311147838606,-0.05848144813235559,-0.012357706407129314,-0.007830624939702,-0.037185909519975524
2022-07-08,-0.11447525397278811,-0.09554803785079037,0.013434886985563083,0.003747226685989238,0.029553881166503652,0.03099921866837339,-0.05370533357150667,-0.09687422122857814,-0.07729770943568623,-0.0990271715375823,-0.11032518932745246,-0.1309350939551385,-0.13290156056813707,-0.1089627453706806,-0.11391846403589594,-0.12203413184789355,-0.121411511092538,0.020335771322825633,0.04817591158328586,0.004195672628868945,0.013693592225329695,-0.02418132335040203,-0.20928849484072587,-0.05797140139236154,0.020064948611178343,-0.11612522008289221,0.13120538554313685,-0.0004505273027739987,-0.09191800993780275,-0.018497488839831513,0.10310970740660418,-0.0901128758579588,0.05719807249475953,0.18312539412805567,-0.040537726022926344,-0.08107996645166661,0.1545290248206914,-0.04348024056111321,-0.015280329539551472,-0.03289227603564941,-0.07120795362405295
2022-07-11,-0.11405076071049548,-0.09243096578756313,0.011537190941439138,0.004084238474915337,0.02731228049670568,0.03111769387476661,-0.05146129140390274,-0.09382079537892923,-0.0729482759867838,-0.09720302230242463,-0.10902680096038728,-0.1291217146104708,-0.13133129992423884,-0.10763046763876437,-0.1124960828098282,-0.1206156051041219,-0.12011128877816761,0.02120435483847367,0.047767740472054766,0.0053273500434142355,0.01541833268191328,-0.02920863899836996,-0.2196553218506368,-0.07812468470570245,0.013401260782300122,-0.11165750041054967,0.12593557005478767,-0.010568395311216124,-0.10153063561062732,-0.016811943339430323,0.09678374919150522,-0.09406671151108661,0.0758602565864659,0.17266711487309847,-0.05698381931724258,-0.08851445062574619,0.15009437843349763,-0.052934368005312864,-0.013702348799760018,-0.027431388779121827,-0.06614835397639748
2022-07-12,-0.1148391385059481,-0.08847273466505963,0.01106025960685249,-0.002136292553016452,0.03187358421548017,0.030307675180001836,-0.055386331260319895,-0.08961417445293128,-0.07746257452338819,-0.10223401133929787,-0.11256767618646497,-0.1325376428747121,-0.13386155390198162,-0.1109505342517786,-0.115955101387811,-0.1232496904070579,-0.12211193711766484,0.014510711633726393,0.04624012915400896,-0.0002535995815431603,0.00795930219780812,-0.049080242554182085,-0.2148389208521076,-0.08958860887791228,-0.011853997771227063,-0.10156238289304602,0.11697021625672299,0.00077550952859932,-0.12457305989186407,-0.008478483356291476,0.08895134431069567,-0.09042933206691396,0.12242600563586394,0.16803220722269188,-0.0660227006877201,-0.09906899845435252,0.15672064074250622,-0.07674069451604229,-0.006550981459339026,-0.03133409580189971,-0.07240734432389694
2022-07-13,-0.11568205331373711,-0.08834479284311057,0.009738824875776092,-0.004271719070012648,0.031214294597518972,0.029613123746137865,-0.055036586687685504,-0.08945290527687995,-0.07790350916520725,-0.10319200704935703,-0.1134873083541047,-0.1332652654016588,-0.1345051758722903,-0.11186295054599175,-0.11686068089472892,-0.12408254382290705,-0.12292867616683127,0.015867955029451413,0.04764195856877971,4.694515392858966e-05,0.008313832367326659,-0.0484536745298943,-0.21597902572148894,-0.08892885532295645,-0.010141811462353231,-0.10187308495041125,0.11754631581958942,0.0009404898711526105,-0.12521604714367157,-0.007315274822186587,0.08854492568488156,-0.08690543540166197,0.12222726063589137,0.16700613305230336,-0.06427464089515081,-0.09704863069316497,0.1573688778980085,-0.07542600503571435,-0.006592379045078144,-0.03139096282449281,-0.06921960319226814
2022-07-14,-0.11689005866276725,-0.08852663049624249,0.010924346721352994,-0.00963071310747217,0.02706716811995004,0.028924469377960307,-0.05871852642281787,-0.08937276954948138,-0.07947027264586004,-0.10521393410340239,-0.11489868399661188,-0.132884131199903,-0.13403900881003483,-0.11283722120785775,-0.11771022810195524,-0.12367182761472444,-0.12174308652871636,0.005981369627445631,0.040608509041660905,-0.0073930570667454275,-0.0014615776786338752,-0.06504074947281514,-0.2013257179197891,-0.08695115234118152,0.003916401100040493,-0.10658249977249934,0.12685947326459743,0.021481304787778516,-0.11795646594854887,-0.019758120247546206,0.0946721949989097,-0.0774982084673279,0.10475300868694319,0.1829280681682393,-0.05306411187921078,-0.08518011332566597,0.1419398476324289,-0.061164838840243256,-0.013403643369758923,-0.016046713827062933,-0.07937302023962772
2022-07-15,-0.11605823985855633,-0.08328341399069646,0.012109403625776402,-0.009696587152244559,0.03541847607508821,0.029091019621438955,-0.05579964632242647,-0.08419362058941479,-0.07322637686142411,-0.10561480971537995,-0.11493061328426626,-0.13388136647190177,-0.13488612698144428,-0.11318468841132458,-0.11818723440055091,-0.12475934581471881,-0.1232262600508282,0.007962651700710132,0.04173113126636814,-0.008168265459100816,0.0002960402510915642,-0.05240820500862145,-0.19237173357750953,-0.0728450874059554,0.007139138172282112,-0.0959233605629926,0.12101397225814531,0.016057347285420232,-0.11343835139649049,-0.022093141760798463,0.0841141993328237,-0.07171537987980334,0.09924880830572154,0.1745943782441409,-0.05209098661095417,-0.09106652317223886,0.14398350053977801,-0.05755782070672796,-0.006523693038262354,-0.005847113667656407,-0.06926829055401011
2022-07-18,-0.11983252110760885,-0.08958311093370615,0.012736156180019258,-0.01690739246809942,0.0464536950797386,0.02594537920260033,-0.04940108114431652,-0.09048407594541796,-0.08866139175878154,-0.1107501266827372,-0.11958234980617993,-0.14200595437889246,-0.14371264765654418,-0.11807188152635442,-0.1237965368613393,-0.1329490948209411,-0.13272104726356124,0.0011114197552825752,0.041540140827743786,-0.017355630911834688,-0.0036578663228895012,-0.03601104750250729,-0.17607117055405305,-0.07364796070152377,0.010515879086683388,-0.09452454162588751,0.1388766851530869,0.012765829272803366,-0.10785702176197412,-0.03142353264205096,0.09225832422243642,-0.05164412393348671,0.0802684015462635,0.17315911208969575,-0.08042771872118727,-0.1023048588800793,0.12210000501991171,-0.050259882443961554,-0.008585065995359745,-0.005600123374921083,-0.04494720569024696
2022-07-19,-0.11985903805215661,-0.08321768181710787,0.007719673385852403,-0.020683170080745213,0.03768230987612148,0.023807900057638318,-0.05074978650351883,-0.08413243370473311,-0.07762908446181953,-0.11163558788712345,-0.12136040161096791,-0.14268039893612844,-0.14429343111462836,-0.11926362272065716,-0.12498778020258809,-0.1336101843931583,-0.13300712350816402,-0.007204213829773552,0.03455543886393921,-0.024025398246998387,-0.011006927125923507,-0.03807361349284183,-0.18782222810655685,-0.08179568679198305,0.006149479927985112,-0.08101937355450733,0.1340768613554345,-0.006380803869259369,-0.11058582275794131,-0.0360839180238867,0.08617445864630444,-0.05387015974397777,0.08891723674511641,0.16023745540323234,-0.0972009069159172,-0.11254516310339634,0.12413343110403671,-0.05666277354616568,0.0011846797709252198,-0.007447804184419766,-0.05008693080086222
2022-07-20,-0.13048827103022884,-0.08389889557897738,-0.045596687798593986,-0.06476254863714997,-0.0025217147320137244,-0.005004424619815403,-0.04334270021784736,-0.08404496173759615,-0.08891700485559247,-0.12786322578892098,-0.13964441353171775,-0.1652292765871414,-0.17084576880266472,-0.13510510874098014,-0.1429041735924697,-0.15659461132292207,-0.15787603287258556,-0.016044024534524227,0.028867690422554427,-0.03929896694549485,-0.02878293437290909,0.04928624781522967,-0.1495390932593032,-0.06853354743504568,0.0014445437088204268,-0.07241427488767989,0.1832723938185121,-0.029069050845826585,-0.11237023415118191,-0.05638239943568848,0.06578601960142239,-0.004775515875612618,0.10091012906450854,0.17650313282098806,-0.07702240784290147,-0.11320488905726925,0.09260383459860459,-0.06374668642384686,0.0035279872527330335,0.0009117924043316369,-0.03004784956512799
2022-07-21,-0.13309355789656835,-0.09332778606742584,-0.0529749555125881,-0.0691910332913832,-0.012415377568585835,-0.010926142112604478,-0.047075315830388445,-0.09365606615965742,-0.0986659446837695,-0.1277650020815173,-0.1396396235342068,-0.16363090812878525,-0.16842725184980326,-0.13543305954309237,-0.14285967138794867,-0.155001882451315,-0.1554002910983494,-0.016503469805799025,0.023424167022104175,-0.03954266689825689,-0.03142137586572809,0.03397461801454231,-0.1513895096870182,-0.06401465182562915,0.005273597874672468,-0.07988473607777198,0.19371503491460387,-0.02041073464691649,-0.11131070681449871,-0.057365601547841184,0.06803621115468912,-0.0025363238983363186,0.10037017383628155,0.1855514688563569,-0.07725815702749794,-0.10134161201726095,0.09149035836832754,-0.0617817716739892,-0.003692099570232773,0.014605117940522439,-0.0444277161342834
